;ID;Pays;INT02;Q1;Q2;Q3;Q4;Q5;Q6;INT04;V_ACCORD;V6;V7_1;V7_2;V8;V9;V10;V11;V12;V13;V14_1;V14_2;V14_3;V14_4;V14_4_PRE;V14_4_TRANS;V14_1R;V14_2R;V14_3R;V15_1;V15_2;V15_3;V20;V21_1;V21_2;V21_3;V21_4;V21_5;V21_6;V21_7;V21_8;V21_9;V21_10;V21_11;V22_1;V22_2;V22_3;V22_4;V22_5;V23C1;V23C2;V23C3;V23C4;V23C5;V23C6;V23C7;V23C8;V23C9;V23C10;V23C11;V23C12;V23C12O;V23C12O_TRANS;V23C13;V23C13O;V23C13O_TRANS;V23C14;V23C14O;V23C14O_TRANS;V23C15;V23C16;V23C17;V24;V25;V26;V26O;V26O8_TRANS;V27;V28;V29;V30;V31;V31_1;V32;V32_PRE;V33;V34;V35;V35_1;TEST_REVENU;V36;V37;V38;V39;V40;V40_1;V40_2;V41;TEST_FIXE;V42;TEST_MOBILE;V42_1;REMARQUE;REMARQUEO
681;ES_681;ES;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;4;4;3;2;1;4;1;1;2;2; ;;1;1;2;2;1;2;3;5;1;2;3;2;3;1;2;2;2;2;5;5;5;5;5;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;2;2;1;9999;99;59; ;6;4;99999998;12;NA;5;4;0;NA;NA;MADRID;1;1;NA;4;NA;1;1;NA
682;ES_682;ES;6;1;1;NA;1;NA;NA; ;1;400000;5;20;1;1;1;3;1;4;1;2;2;2; ;;1;2;2;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;2;2;2;2;2;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;2;6;2;1996;NA;59; ;5;4;99999999;12;NA;5;99;0;NA;NA;LAS PALMAS;1;1;NA;99;NA;1;1;NA
683;ES_683;ES;6;1;NA;NA;1;NA;NA; ;1;130000;998;998;1;1;3;1;1;3;1;2;2;2; ;;1;2;2;4;2;2;2;1;1;1;3;5;3;3;2;3;2;2;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;2;2;5;2;1973;NA;59; ;7;4;99999998;12;NA;1;4;2;2;NA;TOLEDO;1;1;NA;2;NA;1;1;NA
684;ES_684;ES;6;1;NA;NA;1;NA;NA; ;1;55000;30;30;1;1;3;2;2;4;2;1;1;2; ;;2;1;1;2;1;2;5;1;1;2;4;1;4;1;1;4;1;1;1;4;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;2;4;2;1990;NA;59; ;1;1;99999999;4;NA;5;99;99;99;NA;MADRID;1;1;NA;99;NA;1;1;NA
685;ES_685;ES;6;1;NA;NA;1;NA;NA; ;1;50000;40;60;2;1;2;3;1;2;2;2;2;2; ;;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;2;1;1;1;0;0;0;1;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;2;2;4;1;NA;77;59; ;6;5;25000;NA;NA;1;2;2;0;NA;23120;3;1;NA;2;NA;1;1;NA
686;ES_686;ES;6;1;NA;NA;1;NA;NA; ;1;70000;998;998;1;1;3;3;1;3;1;1;2;2; ;;1;1;2;2;2;2;6;2;2;1;2;1;2;1;2;1;3;3;3;3;3;2;2;1;0;0;0;1;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;7; ; ;2;2;2;1;NA;56;59; ;11;1;99999999;12;NA;5;99;99;99;NA;MADRID;1;99;NA;99;NA;1;1;NA
687;ES_687;ES;6;1;NA;NA;1;NA;NA; ;1;60000;10;8;1;1;3;2;1;4;2;2;2;2; ;;2;2;2;1;1;2;5;1;1;3;1;1;4;1;1;3;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;2;2;4;1;1983;NA;191; ;1;7;99999999;12;NA;5;2;0;NA;NA;MADRID;1;1;NA;1;NA;1;1;NA
688;ES_688;ES;6;1;NA;NA;1;NA;NA; ;1;10000;15;25;1;2;4;NA;2;4;2;2;2;2; ;;2;2;2;2;2;2;1;4;2;3;2;2;1;1;2;5;1;3;1;1;1;1;4;0;0;0;1;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;5; ; ;2;2;4;1;1983;NA;59; ;1;1;70000;NA;NA;1;4;2;2;NA;24300;1;0;NA;2;NA;1;1;NA
689;ES_689;ES;6;1;NA;NA;1;NA;NA; ;1;5000;40;70;1;1;4;NA;1;4;2;2;2;2; ;;2;2;2;2;2;2;1;2;2;3;1;1;1;2;2;3;1;3;1;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;5; ; ;2;2;4;1;NA;78;59; ;4;5;15000;NA;NA;1;2;2;0;NA;6001;1;1;NA;2;NA;1;1;NA
690;ES_690;ES;6;1;NA;NA;1;1;NA; ;1;60000;60;80;1;1;2;3;1;4;1;1;2;2; ;;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;2;2;2;1;1;0;0;0;0;1;0;0;0;0;0;1;trauma;trauma;0; ; ;0; ; ;0;0;0;1;1;11;todos;Everyone;2;2;6;2;1997;NA;54; ;3;4;99999998;11;NA;5;4;0;NA;NA;CANTADRIA;1;0;NA;1;NA;1;1;NA
691;ES_691;ES;6;1;NA;NA;1;NA;NA; ;1;500000;30;30;1;1;4;NA;1;4;1;1;1;2; ;;1;1;1;1;1;2;6;2;2;2;3;3;1;1;1;1;1;1;3;3;3;3;3;1;0;0;0;1;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;7; ; ;2;2;6;2;1992;NA;26; ;2;1;99999998;11;NA;5;4;0;NA;NA;MADRID;1;0;NA;1;NA;1;1;NA
692;ES_692;ES;6;1;NA;NA;1;NA;NA; ;1;220000;40;80;2;1;1;4;1;4;1;1;2;2; ;;1;1;2;1;1;1;1;1;1;4;4;3;2;1;1;2;2;3;2;2;3;3;2;0;0;0;0;0;1;1;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;3; ; ;2;2;1;1;NA;58;59; ;2;1;45000;NA;NA;1;2;2;0;NA;28003;1;1;NA;2;NA;1;1;NA
693;ES_693;ES;6;1;NA;NA;1;NA;NA; ;1;650000;10;20;2;2;1;4;1;3;1;1;2;2; ;;1;1;2;2;1;2;2;1;1;1;3;2;3;5;2;3;2;2;5;5;5;5;5;1;0;0;0;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;7; ; ;4;2;6;2;9999;23;59; ;3;4;99999999;3;NA;5;3;0;NA;NA;MADRID;1;0;NA;3;NA;1;1;NA
694;ES_694;ES;6;1;NA;NA;1;NA;NA; ;1;130000;35;70;1;1;2;3;1;3;1;2;2;2; ;;1;2;2;2;1;2;2;1;1;3;3;1;1;1;1;2;1;1;2;2;1;3;3;0;1;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;2;5;2;1997;NA;59; ;4;4;99999998;12;NA;5;5;0;NA;NA;BARCELONA;1;0;NA;5;NA;1;1;NA
695;ES_695;ES;6;1;NA;NA;1;NA;NA; ;1;140000;70;50;1;1;3;2;1;4;1;1;2;2; ;;1;1;2;1;1;3;1;1;1;3;3;3;2;5;5;2;2;2;5;5;5;5;5;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;2;6;2;1962;NA;59; ;11;9;99999999;12;NA;1;4;2;2;NA;ALBACETE;1;99;NA;99;NA;1;1;NA
696;ES_696;ES;6;1;NA;NA;1;NA;NA; ;1;60000;50;40;2;2;3;2;2;4;1;2;2;2; ;;1;2;2;1;2;2;1;1;2;3;2;2;1;2;3;5;2;2;2;2;1;1;4;0;1;0;0;0;1;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;1; ; ;2;2;1;1;1976;NA;59; ;3;1;40000;NA;NA;1;3;1;1;45510000; ;2;1;NA;2;NA;1;1;NA
697;ES_697;ES;6;1;NA;NA;1;NA;NA; ;1;3000;70;60;1;1;5;5;1;4;1;1;1;2; ;;1;1;1;2;1;1;5;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;multifatorial;multifactorial;0; ; ;0; ; ;0;0;0;1;1;2; ; ;2;2;4;2;1948;NA;51; ;2;6;99999998;4;NA;3;99;3;0;NA;MADRID;1;0;NA;1;NA;1;1;NA
698;ES_698;ES;6;1;NA;NA;1;NA;NA; ;1;10000;90;90;1;1;3;3;2;4;2;2;2;2; ;;2;2;2;2;2;2;3;4;4;1;4;2;1;1;1;1;1;1;1;1;1;1;5;1;1;0;0;0;0;0;0;0;0;0;1;Rupture du lien social;Loss of social link;0; ; ;0; ; ;0;0;0;1;1;6; ; ;1;1;4;2;1975;NA;59; ;2;1;99999998;11;NA;4;2;0;NA;99999;EUSKADI;1;1;NA;2;NA;1;1;NA
699;ES_699;ES;6;1;NA;NA;1;NA;NA; ;1;700000;70;80;1;2;1;4;1;2;1;1;2;2; ;;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;5;5;1;1;1;1;5;1;0;0;0;1;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;1;1;2;2;1986;NA;59; ;4;2;99999998;1;NA;5;4;0;NA;NA;MADRID;1;99;NA;99;NA;1;1;NA
700;ES_700;ES;6;1;NA;NA;1;NA;NA; ;1;600000;40;50;2;2;1;3;2;2;2;2;2;2; ;;2;2;2;2;2;2;1;1;1;3;1;2;1;2;2;3;1;2;2;2;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;3; ; ;1;1;4;1;NA;64;59; ;4;7;99999998;3;NA;1;2;3;0;NA;19004;1;1;NA;1;NA;1;1;NA
701;ES_701;ES;6;1;NA;NA;1;NA;NA; ;1;1000;30;30;3;3;3;3;2;4;1;1;2;2; ;;1;1;2;2;1;1;5;1;1;1;4;4;2;4;4;4;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;inversiones;investments;1;falta de consideracion;Lack of consideration;0; ; ;0;0;0;6;1;11;todos;Everyone;1;1;4;2;1983;NA;59; ;4;6;99999998;11;NA;5;3;0;NA;NA;MADRID;1;1;NA;1;NA;1;1;NA
702;ES_702;ES;6;1;NA;NA;1;NA;NA; ;1;55000;998;998;2;2;4;NA;4;1;2;2;2;2; ;;2;2;2;2;2;2;2;3;3;1;1;1;1;1;3;5;1;3;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;VAGOS;?;0; ; ;0; ; ;0;0;0;1;6;1; ; ;1;1;7;1;1993;NA;59; ;7;1;99999998;11;NA;5;2;1;1;NA;GALICIA;1;0;NA;1;NA;1;1;NA
703;FR_001;FR;6;1;NA;NA;1;NA;NA; ;1;5000;5;25;1;1;4;NA;2;4;2;2;2;2; ;;1;1;2;2;2;2;2;1;1;5;5;1;4;5;5;5;5;5;2;2;2;2;2;0;1;0;0;1;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;4;4;2;2;1998;NA;65; ;4;4;99999998;3;NA;5;1;0;NA;NA;60000;1;0;NA;1;NA;1;1;NA
704;FR_002;FR;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;2;2;1;4;1;4;1;1;2;2; ;;1;1;2;1;2;2;1;1;1;3;1;1;1;1;3;1;1;2;2;3;3;4;2;1;0;0;1;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;2;4;2;2;NA;23;65; ;5;1;99999998;4;NA;5;1;0;NA;NA;26320;1;1;NA;1;NA;1;1;NA
705;FR_003;FR;6;1;NA;NA;1;NA;NA; ;1;150000;40;50;2;2;3;2;2;4;1;2;2;2; ;;2;1;2;2;2;2;2;1;1;4;2;2;2;2;2;3;3;3;2;2;2;3;2;1;0;0;0;0;0;0;0;0;1;1;0; ; ;0; ; ;0; ; ;0;0;0;2;1;5; ; ;1;4;6;1;NA;43;65; ;1;1;99999999;8;NA;1;3;1;1;NA;SARTHE;2;1;NA;3;NA;1;1;NA
706;FR_004;FR;6;1;NA;NA;1;NA;NA; ;1;500000;70;85;2;1;1;4;2;3;1;2;2;2; ;;2;1;1;1;1;1;1;1;1;1;1;1;4;3;3;3;1;1;2;2;2;2;2;0;0;0;1;0;0;0;0;0;1;1;0; ; ;0; ; ;0; ; ;0;0;0;2;1;5; ; ;1;4;6;2;NA;68;65; ;4;5;50000;NA;NA;5;1;0;NA;NA;SEINE MARITIME;1;1;NA;1;NA;1;1;NA
707;FR_005;FR;6;1;NA;NA;1;NA;NA; ;1;2000000;95;98;2;2;1;4;1;3;1;2;1;2; ;;2;2;2;2;1;1;1;1;2;3;3;3;2;2;2;3;3;2;4;4;4;4;5;1;0;1;0;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;3;4;11;LES FRANCAIS;THE FRENCH PEOPLE;1;4;2;1;NA;34;65; ;4;1;99999999;5;NA;1;3;1;1;99999999;PAS DE CALAIS;2;1;NA;3;NA;1;1;NA
708;FR_006;FR;6;1;NA;NA;1;NA;NA; ;1;500000;50;50;2;2;4;NA;1;2;1;2;2;2; ;;1;1;2;2;1;1;5;1;2;3;4;2;1;4;3;2;1;1;2;3;3;3;3;0;0;1;0;0;0;1;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;2; ; ;1;4;2;1;NA;82;65; ;5;5;28000;NA;NA;1;2;3;0;41200; ;3;1;NA;1;NA;1;1;NA
709;FR_007;FR;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;1;1;4;NA;2;2;1;1;1;2; ;;1;2;2;2;1;1;6;1;2;1;1;2;3;3;3;2;1;1;5;5;5;5;5;0;0;0;1;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;2; ; ;1;4;1;2;NA;28;65; ;2;1;99999999;6;NA;1;2;0;NA;99999999;AIN;3;0;NA;1;NA;1;1;NA
710;FR_008;FR;6;1;NA;NA;1;NA;NA; ;1;15000;10;10;1;1;3;3;2;4;2;2;2;2; ;;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2;3;2;2;2;2;5;5;2;1;0;0;0;0;0;0;0;1;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;4;1;2;NA;67;65; ;1;5;99999998;5;NA;3;1;2;0;NA;93400;1;1;NA;1;NA;1;1;NA
711;FR_009;FR;6;1;NA;NA;1;NA;NA; ;1;9999998;998;998;1;1;4;NA;2;4;2;2;2;2; ;;1;2;1;2;2;2;3;5;5;5;5;5;5;5;5;5;5;5;2;2;2;2;2;0;0;0;0;0;0;0;0;1;1;1;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;4;4;6;2;NA;19;65; ;4;4;99999998;11;NA;5;4;0;NA;NA;22300;2;1;NA;4;NA;1;1;NA
712;FR_010;FR;6;1;NA;NA;1;NA;NA; ;1;35000;45;70;4;4;4;NA;3;4;2;1;2;2; ;;1;2;2;2;1;2;1;4;4;3;2;2;2;2;1;4;1;4;2;2;2;2;5;1;0;0;0;0;1;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;4;6; ; ;4;4;6;1;1952;NA;65; ;4;5;99999998;6;NA;3;1;1;0;29810; ;5;1;NA;1;NA;1;1;NA
713;FR_011;FR;6;1;NA;NA;1;NA;NA; ;1;300000;998;998;1;1;2;2;2;2;2;2;2;2; ;;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;4;4;4;2;1;0;0;1;0;0;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;4;6;2;1995;NA;65; ;2;1;38000;NA;NA;4;2;0;NA;NA;53000;1;0;NA;2;NA;1;1;NA
714;FR_012;FR;6;1;NA;NA;1;NA;NA; ;1;100000;10;20;1;1;2;2;1;3;1;2;2;2; ;;2;2;2;1;2;2;2;2;1;5;2;2;3;2;2;3;3;3;2;2;2;2;2;0;1;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;6; ; ;4;4;1;2;1985;NA;113; ;1;1;99999998;7;NA;4;3;1;1;90000; ;1;1;NA;2;NA;1;1;NA
715;FR_013;FR;6;1;NA;NA;1;NA;NA; ;1;50000;10;50;1;1;2;2;2;2;1;2;2;2; ;;2;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;5;5;5;5;5;0;1;0;0;0;0;0;0;1;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;1; ; ;4;4;1;2;NA;29;113; ;4;1;99999998;4;NA;5;1;0;NA;12240; ;2;1;NA;1;NA;1;1;NA
716;FR_014;FR;6;1;NA;NA;1;NA;NA; ;1;1000000;80;80;2;2;1;4;1;1;1;1;1;2; ;;2;1;2;1;1;1;1;1;2;2;3;3;2;3;3;2;2;2;1;2;3;3;2;0;1;0;0;0;0;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;3; ; ;1;4;2;1;NA;30;65; ;2;1;99999998;5;NA;5;1;0;NA;NA;PAS DE CALAIS;1;1;NA;1;NA;1;1;NA
717;FR_015;FR;6;1;NA;NA;1;NA;NA; ;1;100000;25;30;2;1;1;4;1;2;1;2;2;2; ;;2;2;2;1;1;1;2;2;1;3;2;1;5;2;3;5;5;2;4;4;3;3;2;1;0;0;0;1;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;1; ; ;4;4;6;2;NA;76;65; ;3;5;99999999;5;NA;1;2;2;0;NA;NORD;1;1;NA;2;NA;1;1;NA
718;FR_016;FR;6;1;NA;NA;1;NA;NA; ;1;200000;30;30;1;1;1;4;1;3;2;2;2;2; ;;1;2;2;1;2;1;1;1;2;3;2;3;3;3;2;3;3;2;2;2;2;2;2;0;1;0;0;1;0;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;3; ; ;1;4;6;1;NA;34;65; ;1;1;60000;NA;NA;1;4;2;2;99999999;BOUCHES DU RHONE;1;1;NA;2;NA;1;1;NA
719;FR_017;FR;6;1;NA;NA;1;NA;NA; ;1;70000;20;50;2;2;1;4;1;1;1;2;2;2; ;;1;2;2;1;2;1;2;1;3;4;3;2;2;2;3;4;4;4;1;1;2;5;5;1;0;0;0;0;1;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;1;4;1; ; ;1;4;6;2;NA;46;65; ;1;1;99999999;7;NA;1;3;1;1;6300; ;1;1;NA;3;NA;1;1;NA
720;FR_018;FR;6;1;NA;NA;1;NA;NA; ;1;10000;20;40;1;1;4;NA;2;4;2;2;2;2; ;;1;1;1;2;2;2;2;2;2;2;2;3;1;4;4;4;1;3;1;1;1;1;3;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;6; ; ;1;4;5;1;1947;NA;65; ;5;5;99999999;12;NA;1;2;3;0;29270; ;1;1;NA;2;NA;1;1;NA
721;FR_019;FR;6;1;NA;NA;1;NA;NA; ;1;70000;20;40;1;1;2;3;2;2;2;2;1;2; ;;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;1;0;1;1;1; ; ;2;4;1;2;NA;80;5; ;6;5;12000;NA;NA;2;1;0;NA;NA;67800;2;1;NA;0;NA;NA;1;NA
722;FR_020;FR;6;1;NA;NA;1;NA;NA; ;1;20000;30;35;1;2;2;3;1;3;2;2;2;2; ;;2;2;2;2;1;1;2;1;2;2;2;3;3;3;3;3;3;3;2;2;3;3;2;0;0;0;0;1;0;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;2;4;3; ; ;1;4;6;2;NA;59;65; ;3;2;99999998;5;NA;4;2;0;NA;99999999;DEUX SEVRES;1;1;NA;2;NA;1;1;NA
723;FR_021;FR;6;1;NA;NA;1;NA;NA; ;1;150000;10;30;1;1;2;3;1;4;2;2;2;2; ;;1;2;2;2;2;2;2;1;1;4;4;2;3;4;4;4;4;2;2;3;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;2;4;2;2;NA;24;65; ;3;4;99999998;4;NA;4;2;0;NA;NA;88230;3;0;NA;1;NA;1;1;NA
724;FR_022;FR;6;1;NA;NA;1;NA;NA; ;1;20000;20;40;2;3;3;3;2;3;1;2;2;2; ;;2;2;2;2;2;2;5;1;2;4;1;1;1;1;1;4;3;4;5;5;5;5;2;1;0;0;1;0;1;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;1; ; ;1;4;6;2;NA;37;65; ;1;1;99999999;5;NA;5;1;1;0;NA;VAR;2;1;NA;1;NA;1;1;NA
725;FR_023;FR;6;1;NA;NA;1;NA;NA; ;1;10000;15;30;1;1;4;NA;2;4;2;2;2;2; ;;2;2;1;1;2;2;2;1;2;1;4;1;3;2;2;2;2;2;5;5;5;5;5;1;0;0;1;0;0;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;10; ; ;2;4;6;2;NA;77;65; ;7;5;99999999;12;NA;1;2;2;0;NA;25000;1;1;NA;2;NA;1;1;NA
726;FR_024;FR;6;1;NA;NA;1;NA;NA; ;1;3000;80;80;1;2;3;2;2;4;1;2;2;2; ;;2;2;2;2;1;1;5;1;3;2;4;2;1;3;3;2;2;2;2;4;2;4;2;1;0;0;1;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;2;2;1; ; ;1;4;6;1;NA;33;65; ;3;1;35000;NA;NA;1;2;0;NA;44410; ;2;0;NA;2;NA;1;1;NA
727;FR_025;FR;6;1;NA;NA;1;NA;NA; ;1;100000;25;25;2;1;3;4;1;4;1;2;2;2; ;;2;2;2;1;1;1;1;2;1;3;2;1;5;2;3;5;5;2;4;4;3;3;2;1;0;0;0;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;2;1; ; ;4;4;6;1;1986;NA;Algérie (arabe); ;1;1;99999998;9;NA;4;3;0;NA;93400; ;1;0;NA;2;NA;1;1;NA
728;FR_026;FR;6;1;NA;NA;1;NA;NA; ;1;100000;5;80;2;2;2;3;2;2;1;2;2;2; ;;1;2;2;1;2;1;1;2;1;4;3;1;2;2;1;2;2;1;1;2;3;5;1;1;0;0;0;1;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;4;6;1;NA;28;65; ;4;1;99999999;5;NA;1;2;0;NA;NA;MORBIHAN;3;1;NA;2;NA;1;1;NA
729;FR_027;FR;6;1;NA;NA;1;NA;NA; ;1;200000;15;50;1;1;2;2;2;2;2;2;2;2; ;;2;2;2;2;1;1;2;1;2;1;3;2;2;1;3;2;1;4;4;4;4;4;2;1;0;0;1;0;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;2;4;6;2;NA;20;65; ;2;4;99999998;8;NA;5;5;0;NA;NA;54800;1;1;NA;5;NA;1;1;NA
730;FR_028;FR;6;1;NA;NA;1;NA;NA; ;1;300000;50;75;1;1;2;3;1;2;1;2;2;2; ;;1;2;2;1;1;1;2;1;2;2;3;2;3;3;3;3;2;2;2;2;2;2;2;0;1;0;1;0;0;0;0;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;4;2;2;NA;21;65; ;4;4;99999998;2;NA;5;1;0;NA;NA;91000;1;0;NA;1;NA;1;1;NA
731;FR_029;FR;6;1;NA;NA;1;NA;NA; ;1;150000;20;40;1;1;2;2;1;4;1;2;2;2; ;;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;0;1;0;0;0;0;1;0; ; ;0; ; ;0; ; ;0;0;0;2;2;10; ; ;2;4;4;2;NA;24;65; ;3;2;99999998;4;NA;4;2;0;NA;NA;89000;1;0;NA;2;NA;1;1;NA
732;FR_030;FR;6;1;NA;NA;1;NA;NA; ;1;50000;40;70;1;1;1;4;1;3;1;2;2;2; ;;1;2;2;2;2;2;2;1;1;4;4;1;4;1;2;4;1;1;3;3;3;3;2;1;1;0;1;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;2;4;1;2;NA;65;65; ;3;5;99999998;7;NA;1;2;2;0;NA;75010;1;1;NA;2;NA;1;1;NA
733;FR_031;FR;6;1;NA;NA;1;NA;NA; ;1;400000;998;998;2;2;3;1;2;3;2;2;2;2; ;;2;2;2;2;2;2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;0;0;0;0;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;5;12; ; ;4;4;1;1;1981;NA;113; ;4;1;39000;NA;NA;4;4;2;2;22420; ;2;1;NA;2;NA;1;1;NA
734;FR_032;FR;6;1;NA;NA;1;NA;NA; ;1;130000;25;60;2;2;4;NA;2;4;2;2;2;2; ;;1;2;2;2;2;1;5;2;2;3;3;2;3;3;3;4;1;3;1;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0; ; ;0; ; ;0; ; ;0;0;0;4;4;5; ; ;3;3;NA;1;1988;NA;65; ;1;4;99999998;3;NA;5;1;0;NA;33185; ;2;0;NA;1;NA;1;1;NA
735;FR_033;FR;6;1;NA;NA;1;NA;NA; ;1;999998;10;20;1;1;4;NA;1;4;2;1;2;2; ;;1;2;2;2;1;1;2;1;1;4;4;1;4;1;1;4;1;4;3;3;2;2;2;1;0;0;0;0;1;0;1;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;6; ; ;3;3;NA;2;1957;NA;65; ;6;5;99999998;2;NA;1;5;3;0;33440; ;3;1;NA;2;NA;1;1;NA
736;FR_034;FR;6;1;NA;NA;1;NA;NA; ;1;50000;15;40;1;1;4;NA;1;4;2;2;2;2; ;;1;2;2;2;1;1;1;2;2;3;2;3;2;2;2;2;2;2;3;3;3;3;2;1;0;0;1;0;0;1;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;1;1980;NA;65; ;4;7;20000;NA;NA;4;3;1;1;73520; ;3;1;NA;2;NA;1;1;NA
737;FR_035;FR;6;1;NA;NA;1;NA;NA; ;1;300000;30;50;2;2;4;NA;1;4;1;1;2;2; ;;2;2;2;2;3;2;2;2;2;3;3;2;3;2;2;2;2;2;2;3;2;2;1;1;0;0;1;0;0;0;0;1;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1990;NA;65; ;3;2;50000;NA;NA;4;4;2;2;41400; ;3;1;NA;2;NA;1;1;NA
738;FR_036;FR;6;1;NA;NA;1;NA;NA; ;1;100000;3;12;2;2;4;NA;1;4;2;2;2;2; ;;2;2;2;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;4;4;4;4;2;1;0;0;1;1;0;0;0;0;0;0;0; ; ;0; ; ;0; ; ;0;0;0;1;1;1; ; ;3;3;NA;2;1986;NA;65; ;4;1;20000;NA;NA;4;2;0;NA;62675; ;2;1;NA;2;NA;1;1;NA
